folder,file,original_count,retained_count,reduction_rate,mean_sim_original,mean_sim_filtered,similarity_drop
31113e,C_second.txt,2,2,0.0,0.5397990942001343,0.5397990942001343,0.0
100768n,E_second.txt,2,2,0.0,0.6804444789886475,0.6804444789886475,0.0
100768n,N_second.txt,2,2,0.0,0.6463583707809448,0.6463583707809448,0.0
100768n,C_second.txt,3,3,0.0,0.4058680534362793,0.4058680534362793,0.0
33822e,E_second.txt,2,2,0.0,0.5729988813400269,0.5729988813400269,0.0
33822e,N_second.txt,2,2,0.0,0.7790136337280273,0.7790136337280273,0.0
33822e,C_second.txt,2,2,0.0,0.566604733467102,0.566604733467102,0.0
106390n,E_second.txt,1,1,0.0,,,
106390n,N_second.txt,3,2,0.33333333333333337,0.733361005783081,0.650130033493042,0.08323097229003906
106390n,C_second.txt,2,2,0.0,0.8650668859481812,0.8650668859481812,0.0
122928e,E_second.txt,1,1,0.0,,,
122928e,N_second.txt,2,2,0.0,0.1793818473815918,0.1793818473815918,0.0
122928e,C_second.txt,2,2,0.0,0.8797040581703186,0.8797040581703186,0.0
78105e,E_second.txt,2,2,0.0,0.6112024784088135,0.6112024784088135,0.0
78105e,N_second.txt,2,2,0.0,0.7791440486907959,0.7791440486907959,0.0
78105e,C_second.txt,0,0,0.0,,,
120896n,E_second.txt,2,2,0.0,0.4110748767852783,0.4110748767852783,0.0
120896n,N_second.txt,3,3,0.0,0.613442599773407,0.613442599773407,0.0
120896n,C_second.txt,2,2,0.0,0.3515625,0.3515625,0.0
91601n,E_second.txt,0,0,0.0,,,
91601n,N_second.txt,1,1,0.0,,,
91601n,C_second.txt,3,3,0.0,0.3945726454257965,0.3945726454257965,0.0
88188e,E_second.txt,0,0,0.0,,,
88188e,N_second.txt,2,2,0.0,0.6846650838851929,0.6846650838851929,0.0
88188e,C_second.txt,4,4,0.0,0.6222884654998779,0.6222884654998779,0.0
1735n,E_second.txt,2,2,0.0,0.6238646507263184,0.6238646507263184,0.0
1735n,N_second.txt,2,2,0.0,0.5747946500778198,0.5747946500778198,0.0
1735n,C_second.txt,1,1,0.0,,,
8487n,E_second.txt,3,3,0.0,0.5263851284980774,0.5263851284980774,0.0
8487n,N_second.txt,2,2,0.0,0.48587024211883545,0.48587024211883545,0.0
8487n,C_second.txt,0,0,0.0,,,
70590c,E_second.txt,0,0,0.0,,,
70590c,N_second.txt,2,2,0.0,0.7387365102767944,0.7387365102767944,0.0
70590c,C_second.txt,3,3,0.0,0.7106818556785583,0.7106818556785583,0.0
136752e,E_second.txt,2,2,0.0,0.669105052947998,0.669105052947998,0.0
136752e,N_second.txt,3,3,0.0,0.8143935799598694,0.8143935799598694,0.0
136752e,C_second.txt,2,2,0.0,0.7316720485687256,0.7316720485687256,0.0
23751c,E_second.txt,0,0,0.0,,,
23751c,N_second.txt,4,4,0.0,0.5966255068778992,0.5966255068778992,0.0
23751c,C_second.txt,3,3,0.0,0.2568250894546509,0.2568250894546509,0.0
117089n,E_second.txt,3,3,0.0,0.38539910316467285,0.38539910316467285,0.0
117089n,N_second.txt,3,3,0.0,0.3977777063846588,0.3977777063846588,0.0
117089n,C_second.txt,3,3,0.0,0.2580632269382477,0.2580632269382477,0.0
113644n,E_second.txt,0,0,0.0,,,
113644n,N_second.txt,3,3,0.0,0.3505629003047943,0.3505629003047943,0.0
113644n,C_second.txt,3,3,0.0,0.5683917999267578,0.5683917999267578,0.0
141293e,E_second.txt,2,2,0.0,0.7805187702178955,0.7805187702178955,0.0
141293e,N_second.txt,2,2,0.0,0.33181023597717285,0.33181023597717285,0.0
141293e,C_second.txt,3,3,0.0,0.5243411064147949,0.5243411064147949,0.0
77893n,E_second.txt,2,2,0.0,0.5936095714569092,0.5936095714569092,0.0
77893n,N_second.txt,3,3,0.0,0.5602291226387024,0.5602291226387024,0.0
77893n,C_second.txt,3,3,0.0,0.43074843287467957,0.43074843287467957,0.0
12815n,E_second.txt,3,3,0.0,0.7013890743255615,0.7013890743255615,0.0
12815n,N_second.txt,5,5,0.0,0.7056978344917297,0.7056978344917297,0.0
12815n,C_second.txt,2,2,0.0,0.7940424680709839,0.7940424680709839,0.0
67610c,E_second.txt,2,2,0.0,0.48193633556365967,0.48193633556365967,0.0
67610c,N_second.txt,2,2,0.0,0.8616456985473633,0.8616456985473633,0.0
67610c,C_second.txt,2,2,0.0,0.8490965962409973,0.8490965962409973,0.0
111338c,E_second.txt,0,0,0.0,,,
111338c,N_second.txt,2,2,0.0,0.6205466985702515,0.6205466985702515,0.0
111338c,C_second.txt,1,1,0.0,,,
96956c,E_second.txt,2,2,0.0,0.8233637809753418,0.8233637809753418,0.0
96956c,N_second.txt,3,3,0.0,0.6142325401306152,0.6142325401306152,0.0
96956c,C_second.txt,1,1,0.0,,,
13964e,E_second.txt,2,2,0.0,0.4627354145050049,0.4627354145050049,0.0
13964e,N_second.txt,2,2,0.0,0.20577991008758545,0.20577991008758545,0.0
13964e,C_second.txt,3,3,0.0,0.6717203259468079,0.6717203259468079,0.0
99708e,E_second.txt,3,3,0.0,0.6001611351966858,0.6001611351966858,0.0
99708e,N_second.txt,2,2,0.0,0.7728961706161499,0.7728961706161499,0.0
99708e,C_second.txt,0,0,0.0,,,
136097n,E_second.txt,1,1,0.0,,,
136097n,N_second.txt,2,2,0.0,0.7520043849945068,0.7520043849945068,0.0
136097n,C_second.txt,2,2,0.0,0.41245365142822266,0.41245365142822266,0.0
80808n,E_second.txt,2,2,0.0,0.6119270920753479,0.6119270920753479,0.0
80808n,N_second.txt,3,3,0.0,0.4018523395061493,0.4018523395061493,0.0
80808n,C_second.txt,3,3,0.0,0.48698094487190247,0.48698094487190247,0.0
73840n,E_second.txt,2,2,0.0,0.4919915199279785,0.4919915199279785,0.0
73840n,N_second.txt,2,2,0.0,0.5721633434295654,0.5721633434295654,0.0
73840n,C_second.txt,3,3,0.0,0.5991361737251282,0.5991361737251282,0.0
46059c,E_second.txt,0,0,0.0,,,
46059c,N_second.txt,1,1,0.0,,,
46059c,C_second.txt,1,1,0.0,,,
145495c,E_second.txt,3,3,0.0,0.4205195903778076,0.4205195903778076,0.0
145495c,N_second.txt,3,3,0.0,0.42387890815734863,0.42387890815734863,0.0
145495c,C_second.txt,2,2,0.0,0.6864359378814697,0.6864359378814697,0.0
38527n,E_second.txt,1,1,0.0,,,
38527n,N_second.txt,3,3,0.0,0.5490443110466003,0.5490443110466003,0.0
38527n,C_second.txt,3,3,0.0,0.6421602964401245,0.6421602964401245,0.0
21834e,E_second.txt,3,3,0.0,0.7729747891426086,0.7729747891426086,0.0
21834e,N_second.txt,4,4,0.0,0.45749807357788086,0.45749807357788086,0.0
21834e,C_second.txt,3,3,0.0,0.6676735877990723,0.6676735877990723,0.0
45774c,E_second.txt,0,0,0.0,,,
45774c,N_second.txt,3,3,0.0,0.5366964936256409,0.5366964936256409,0.0
45774c,C_second.txt,2,2,0.0,0.8482625484466553,0.8482625484466553,0.0
73191n,E_second.txt,3,3,0.0,0.5441338419914246,0.5441338419914246,0.0
73191n,N_second.txt,3,3,0.0,0.4165228605270386,0.4165228605270386,0.0
73191n,C_second.txt,0,0,0.0,,,
47260n,E_second.txt,0,0,0.0,,,
47260n,N_second.txt,2,2,0.0,0.4308103322982788,0.4308103322982788,0.0
47260n,C_second.txt,2,2,0.0,0.599136233329773,0.599136233329773,0.0
23414c,E_second.txt,2,2,0.0,0.6772650480270386,0.6772650480270386,0.0
23414c,N_second.txt,2,2,0.0,0.5186769962310791,0.5186769962310791,0.0
23414c,C_second.txt,2,2,0.0,0.6611893177032471,0.6611893177032471,0.0
17576n,E_second.txt,0,0,0.0,,,
17576n,N_second.txt,2,2,0.0,0.4505753517150879,0.4505753517150879,0.0
17576n,C_second.txt,2,2,0.0,0.5712416172027588,0.5712416172027588,0.0
49396e,E_second.txt,1,1,0.0,,,
49396e,N_second.txt,3,3,0.0,0.6144294738769531,0.6144294738769531,0.0
49396e,C_second.txt,2,2,0.0,0.6994903087615967,0.6994903087615967,0.0
19768c,E_second.txt,0,0,0.0,,,
19768c,N_second.txt,2,2,0.0,0.6969857215881348,0.6969857215881348,0.0
19768c,C_second.txt,2,2,0.0,0.4456183910369873,0.4456183910369873,0.0
36811c,E_second.txt,0,0,0.0,,,
36811c,N_second.txt,3,3,0.0,0.43820592761039734,0.43820592761039734,0.0
36811c,C_second.txt,3,3,0.0,0.46046724915504456,0.46046724915504456,0.0
118403n,E_second.txt,1,1,0.0,,,
118403n,N_second.txt,3,3,0.0,0.6598337292671204,0.6598337292671204,0.0
118403n,C_second.txt,2,2,0.0,0.7844812870025635,0.7844812870025635,0.0
23583e,E_second.txt,0,0,0.0,,,
23583e,N_second.txt,3,3,0.0,0.7542707920074463,0.7542707920074463,0.0
23583e,C_second.txt,2,2,0.0,0.6047574281692505,0.6047574281692505,0.0
36715e,E_second.txt,2,1,0.5,0.9177790880203247,0.0,0.9177790880203247
36715e,N_second.txt,3,3,0.0,0.8714008331298828,0.8714008331298828,0.0
36715e,C_second.txt,3,3,0.0,0.6333991885185242,0.6333991885185242,0.0
16996e,E_second.txt,2,2,0.0,0.6366667151451111,0.6366667151451111,0.0
16996e,N_second.txt,2,2,0.0,0.8878185749053955,0.8878185749053955,0.0
16996e,C_second.txt,2,2,0.0,0.7925236225128174,0.7925236225128174,0.0
90548e,E_second.txt,2,2,0.0,0.5692058801651001,0.5692058801651001,0.0
90548e,N_second.txt,3,3,0.0,0.45193585753440857,0.45193585753440857,0.0
90548e,C_second.txt,3,3,0.0,0.40096044540405273,0.40096044540405273,0.0
59934n,E_second.txt,0,0,0.0,,,
59934n,N_second.txt,3,3,0.0,0.5906665921211243,0.5906665921211243,0.0
59934n,C_second.txt,2,2,0.0,0.7287940979003906,0.7287940979003906,0.0
82510c,E_second.txt,2,2,0.0,0.6831573247909546,0.6831573247909546,0.0
82510c,N_second.txt,4,4,0.0,0.5869044661521912,0.5869044661521912,0.0
82510c,C_second.txt,2,2,0.0,0.685926079750061,0.685926079750061,0.0
28306c,E_second.txt,0,0,0.0,,,
28306c,N_second.txt,2,2,0.0,0.7039165496826172,0.7039165496826172,0.0
28306c,C_second.txt,2,2,0.0,0.527991771697998,0.527991771697998,0.0
5087e,E_second.txt,2,2,0.0,0.5668292045593262,0.5668292045593262,0.0
5087e,N_second.txt,2,2,0.0,0.6722661256790161,0.6722661256790161,0.0
5087e,C_second.txt,0,0,0.0,,,
143789n,E_second.txt,1,1,0.0,,,
143789n,N_second.txt,3,3,0.0,0.529608428478241,0.529608428478241,0.0
143789n,C_second.txt,2,2,0.0,0.6404104232788086,0.6404104232788086,0.0
130869n,E_second.txt,2,2,0.0,0.6778115034103394,0.6778115034103394,0.0
130869n,N_second.txt,2,2,0.0,0.7719732522964478,0.7719732522964478,0.0
130869n,C_second.txt,1,1,0.0,,,
133597n,E_second.txt,0,0,0.0,,,
133597n,N_second.txt,3,3,0.0,0.8419354557991028,0.8419354557991028,0.0
133597n,C_second.txt,3,3,0.0,0.7484161257743835,0.7484161257743835,0.0
105561e,E_second.txt,2,2,0.0,0.49823617935180664,0.49823617935180664,0.0
105561e,N_second.txt,4,4,0.0,0.4398826062679291,0.4398826062679291,0.0
105561e,C_second.txt,2,2,0.0,0.6683440208435059,0.6683440208435059,0.0
69975n,E_second.txt,0,0,0.0,,,
69975n,N_second.txt,2,2,0.0,0.5630056858062744,0.5630056858062744,0.0
69975n,C_second.txt,1,1,0.0,,,
56743e,E_second.txt,2,2,0.0,0.4769291877746582,0.4769291877746582,0.0
56743e,N_second.txt,3,3,0.0,0.6559250354766846,0.6559250354766846,0.0
56743e,C_second.txt,4,4,0.0,0.645845890045166,0.645845890045166,0.0
61818n,E_second.txt,2,2,0.0,0.8506218194961548,0.8506218194961548,0.0
61818n,N_second.txt,2,2,0.0,0.6828291416168213,0.6828291416168213,0.0
61818n,C_second.txt,2,2,0.0,0.7350764274597168,0.7350764274597168,0.0
129081e,E_second.txt,2,2,0.0,0.4820762872695923,0.4820762872695923,0.0
129081e,N_second.txt,3,3,0.0,0.49254703521728516,0.49254703521728516,0.0
129081e,C_second.txt,3,3,0.0,0.5590526461601257,0.5590526461601257,0.0
111243n,E_second.txt,2,1,0.5,0.9116499423980713,0.0,0.9116499423980713
111243n,N_second.txt,4,4,0.0,0.6595044732093811,0.6595044732093811,0.0
111243n,C_second.txt,2,2,0.0,0.6633651256561279,0.6633651256561279,0.0
94674c,E_second.txt,0,0,0.0,,,
94674c,N_second.txt,2,2,0.0,0.8442010879516602,0.8442010879516602,0.0
94674c,C_second.txt,2,2,0.0,0.6877250671386719,0.6877250671386719,0.0
111338e,E_second.txt,2,2,0.0,0.8668437004089355,0.8668437004089355,0.0
111338e,N_second.txt,3,3,0.0,0.817125141620636,0.817125141620636,0.0
111338e,C_second.txt,3,3,0.0,0.575430154800415,0.575430154800415,0.0
5193n,E_second.txt,1,1,0.0,,,
5193n,N_second.txt,3,3,0.0,0.7241321206092834,0.7241321206092834,0.0
5193n,C_second.txt,0,0,0.0,,,
23642n,E_second.txt,0,0,0.0,,,
23642n,N_second.txt,2,2,0.0,0.6662006378173828,0.6662006378173828,0.0
23642n,C_second.txt,2,2,0.0,0.6949549913406372,0.6949549913406372,0.0
65650e,E_second.txt,1,1,0.0,,,
65650e,N_second.txt,2,2,0.0,0.5925247669219971,0.5925247669219971,0.0
65650e,C_second.txt,3,3,0.0,0.6295461058616638,0.6295461058616638,0.0
19803e,E_second.txt,2,2,0.0,0.4096336364746094,0.4096336364746094,0.0
19803e,N_second.txt,4,4,0.0,0.4665762186050415,0.4665762186050415,0.0
19803e,C_second.txt,1,1,0.0,,,
47798n,E_second.txt,0,0,0.0,,,
47798n,N_second.txt,4,4,0.0,0.5230829119682312,0.5230829119682312,0.0
47798n,C_second.txt,2,2,0.0,0.6107614040374756,0.6107614040374756,0.0
134103n,E_second.txt,2,2,0.0,0.7625788450241089,0.7625788450241089,0.0
134103n,N_second.txt,3,3,0.0,0.6587006449699402,0.6587006449699402,0.0
134103n,C_second.txt,3,3,0.0,0.48720207810401917,0.48720207810401917,0.0
55888c,E_second.txt,2,2,0.0,0.6061323881149292,0.6061323881149292,0.0
55888c,N_second.txt,3,3,0.0,0.5769922733306885,0.5769922733306885,0.0
55888c,C_second.txt,3,3,0.0,0.7214941382408142,0.7214941382408142,0.0
84055n,E_second.txt,0,0,0.0,,,
84055n,N_second.txt,2,2,0.0,0.7671892642974854,0.7671892642974854,0.0
84055n,C_second.txt,2,2,0.0,0.822141170501709,0.822141170501709,0.0
48222n,E_second.txt,2,2,0.0,0.5392762422561646,0.5392762422561646,0.0
48222n,N_second.txt,2,2,0.0,0.7178994417190552,0.7178994417190552,0.0
48222n,C_second.txt,3,3,0.0,0.5933731198310852,0.5933731198310852,0.0
138285n,E_second.txt,3,3,0.0,0.7992908358573914,0.7992908358573914,0.0
138285n,N_second.txt,3,3,0.0,0.6361104846000671,0.6361104846000671,0.0
138285n,C_second.txt,2,2,0.0,0.7770212888717651,0.7770212888717651,0.0
32889n,E_second.txt,2,2,0.0,0.6536523103713989,0.6536523103713989,0.0
32889n,N_second.txt,3,3,0.0,0.6360622048377991,0.6360622048377991,0.0
32889n,C_second.txt,2,2,0.0,0.751962423324585,0.751962423324585,0.0
126486n,E_second.txt,3,3,0.0,0.5535627007484436,0.5535627007484436,0.0
126486n,N_second.txt,2,2,0.0,0.7994115352630615,0.7994115352630615,0.0
126486n,C_second.txt,2,2,0.0,0.7347623109817505,0.7347623109817505,0.0
111680e,E_second.txt,3,3,0.0,0.5810702443122864,0.5810702443122864,0.0
111680e,N_second.txt,2,2,0.0,0.8623313903808594,0.8623313903808594,0.0
111680e,C_second.txt,2,2,0.0,0.716515064239502,0.716515064239502,0.0
82700c,E_second.txt,0,0,0.0,,,
82700c,N_second.txt,2,2,0.0,0.6546375751495361,0.6546375751495361,0.0
82700c,C_second.txt,2,2,0.0,0.634803056716919,0.634803056716919,0.0
113039e,E_second.txt,2,2,0.0,0.62181556224823,0.62181556224823,0.0
113039e,N_second.txt,3,3,0.0,0.6714756488800049,0.6714756488800049,0.0
113039e,C_second.txt,2,2,0.0,0.47692346572875977,0.47692346572875977,0.0
82510e,E_second.txt,2,2,0.0,0.7854268550872803,0.7854268550872803,0.0
82510e,N_second.txt,3,3,0.0,0.6801289916038513,0.6801289916038513,0.0
82510e,C_second.txt,3,3,0.0,0.481102854013443,0.481102854013443,0.0
123038e,E_second.txt,3,3,0.0,0.5542723536491394,0.5542723536491394,0.0
123038e,N_second.txt,3,3,0.0,0.5334190726280212,0.5334190726280212,0.0
123038e,C_second.txt,2,2,0.0,0.4578665494918823,0.4578665494918823,0.0
58954c,E_second.txt,0,0,0.0,,,
58954c,N_second.txt,3,3,0.0,0.8018898963928223,0.8018898963928223,0.0
58954c,C_second.txt,2,2,0.0,0.26820164918899536,0.26820164918899536,0.0
135247c,E_second.txt,0,0,0.0,,,
135247c,N_second.txt,3,3,0.0,0.7863052487373352,0.7863052487373352,0.0
135247c,C_second.txt,2,2,0.0,0.5841253995895386,0.5841253995895386,0.0
113967e,E_second.txt,2,2,0.0,0.6110587120056152,0.6110587120056152,0.0
113967e,N_second.txt,3,3,0.0,0.5310686230659485,0.5310686230659485,0.0
113967e,C_second.txt,2,2,0.0,0.5399186611175537,0.5399186611175537,0.0
115821n,E_second.txt,2,2,0.0,0.5161886811256409,0.5161886811256409,0.0
115821n,N_second.txt,3,3,0.0,0.4464220702648163,0.4464220702648163,0.0
115821n,C_second.txt,4,4,0.0,0.40807899832725525,0.40807899832725525,0.0
137319n,E_second.txt,3,3,0.0,0.4610846936702728,0.4610846936702728,0.0
137319n,N_second.txt,3,3,0.0,0.4680456221103668,0.4680456221103668,0.0
137319n,C_second.txt,2,2,0.0,0.6587146520614624,0.6587146520614624,0.0
91797c,E_second.txt,0,0,0.0,,,
91797c,N_second.txt,2,2,0.0,0.5489610433578491,0.5489610433578491,0.0
91797c,C_second.txt,2,2,0.0,0.5870097875595093,0.5870097875595093,0.0
10547c,E_second.txt,0,0,0.0,,,
10547c,N_second.txt,2,2,0.0,0.82698655128479,0.82698655128479,0.0
10547c,C_second.txt,2,2,0.0,0.6943185329437256,0.6943185329437256,0.0
45605n,E_second.txt,2,2,0.0,0.5197073221206665,0.5197073221206665,0.0
45605n,N_second.txt,3,3,0.0,0.5224456191062927,0.5224456191062927,0.0
45605n,C_second.txt,2,2,0.0,0.5966089963912964,0.5966089963912964,0.0
14459n,E_second.txt,2,2,0.0,0.7875220775604248,0.7875220775604248,0.0
14459n,N_second.txt,2,2,0.0,0.538846492767334,0.538846492767334,0.0
14459n,C_second.txt,2,2,0.0,0.5422842502593994,0.5422842502593994,0.0
15771c,E_second.txt,0,0,0.0,,,
15771c,N_second.txt,2,2,0.0,0.3023045063018799,0.3023045063018799,0.0
15771c,C_second.txt,3,3,0.0,0.2624204158782959,0.2624204158782959,0.0
116059n,E_second.txt,3,3,0.0,0.49788880348205566,0.49788880348205566,0.0
116059n,N_second.txt,4,4,0.0,0.34517309069633484,0.34517309069633484,0.0
116059n,C_second.txt,0,0,0.0,,,
105196n,E_second.txt,2,2,0.0,0.6713861227035522,0.6713861227035522,0.0
105196n,N_second.txt,3,3,0.0,0.2903815805912018,0.2903815805912018,0.0
105196n,C_second.txt,2,2,0.0,0.29958677291870117,0.29958677291870117,0.0
26143n,E_second.txt,0,0,0.0,,,
26143n,N_second.txt,3,3,0.0,0.6760039329528809,0.6760039329528809,0.0
26143n,C_second.txt,2,2,0.0,0.7531728744506836,0.7531728744506836,0.0
134655c,E_second.txt,0,0,0.0,,,
134655c,N_second.txt,2,2,0.0,0.7362611293792725,0.7362611293792725,0.0
134655c,C_second.txt,1,1,0.0,,,
30894c,E_second.txt,3,3,0.0,0.539223313331604,0.539223313331604,0.0
30894c,N_second.txt,3,3,0.0,0.6580933332443237,0.6580933332443237,0.0
30894c,C_second.txt,2,2,0.0,0.6594583988189697,0.6594583988189697,0.0
66858n,E_second.txt,3,3,0.0,0.663684606552124,0.663684606552124,0.0
66858n,N_second.txt,4,4,0.0,0.700444221496582,0.700444221496582,0.0
66858n,C_second.txt,2,2,0.0,0.5087490081787109,0.5087490081787109,0.0
24103n,E_second.txt,2,2,0.0,0.7606487274169922,0.7606487274169922,0.0
24103n,N_second.txt,2,2,0.0,0.5410521030426025,0.5410521030426025,0.0
24103n,C_second.txt,3,3,0.0,0.6871728897094727,0.6871728897094727,0.0
124037n,E_second.txt,1,1,0.0,,,
124037n,N_second.txt,2,2,0.0,0.5511443614959717,0.5511443614959717,0.0
124037n,C_second.txt,3,3,0.0,0.6047490239143372,0.6047490239143372,0.0
123748n,E_second.txt,2,2,0.0,0.07033801078796387,0.07033801078796387,0.0
123748n,N_second.txt,2,2,0.0,0.31134581565856934,0.31134581565856934,0.0
123748n,C_second.txt,0,0,0.0,,,
100792c,E_second.txt,3,3,0.0,0.6412163376808167,0.6412163376808167,0.0
100792c,N_second.txt,2,2,0.0,0.7897686958312988,0.7897686958312988,0.0
100792c,C_second.txt,1,1,0.0,,,
53468n,E_second.txt,0,0,0.0,,,
53468n,N_second.txt,3,3,0.0,0.5930492281913757,0.5930492281913757,0.0
53468n,C_second.txt,3,3,0.0,0.7428904175758362,0.7428904175758362,0.0
134514c,E_second.txt,0,0,0.0,,,
134514c,N_second.txt,2,2,0.0,0.3297439217567444,0.3297439217567444,0.0
134514c,C_second.txt,1,1,0.0,,,
100895c,E_second.txt,1,1,0.0,,,
100895c,N_second.txt,4,4,0.0,0.42562901973724365,0.42562901973724365,0.0
100895c,C_second.txt,2,2,0.0,0.7362501621246338,0.7362501621246338,0.0
91709c,E_second.txt,0,0,0.0,,,
91709c,N_second.txt,3,3,0.0,0.7952730655670166,0.7952730655670166,0.0
91709c,C_second.txt,2,2,0.0,0.7451335191726685,0.7451335191726685,0.0
49172n,E_second.txt,3,3,0.0,0.7159127593040466,0.7159127593040466,0.0
49172n,N_second.txt,2,2,0.0,0.7759840488433838,0.7759840488433838,0.0
49172n,C_second.txt,2,2,0.0,0.5618925094604492,0.5618925094604492,0.0
62273n,E_second.txt,2,2,0.0,0.7260110378265381,0.7260110378265381,0.0
62273n,N_second.txt,3,3,0.0,0.5214056372642517,0.5214056372642517,0.0
62273n,C_second.txt,2,2,0.0,0.8689069747924805,0.8689069747924805,0.0
98739n,E_second.txt,3,3,0.0,0.4589248597621918,0.4589248597621918,0.0
98739n,N_second.txt,4,4,0.0,0.23995447158813477,0.23995447158813477,0.0
98739n,C_second.txt,2,2,0.0,0.2369072437286377,0.2369072437286377,0.0
117680c,E_second.txt,0,0,0.0,,,
117680c,N_second.txt,2,2,0.0,0.5706877708435059,0.5706877708435059,0.0
117680c,C_second.txt,1,1,0.0,,,
21957n,E_second.txt,2,2,0.0,0.5435371398925781,0.5435371398925781,0.0
21957n,N_second.txt,2,2,0.0,0.4940199851989746,0.4940199851989746,0.0
21957n,C_second.txt,3,3,0.0,0.5623564124107361,0.5623564124107361,0.0
76957c,E_second.txt,0,0,0.0,,,
76957c,N_second.txt,2,2,0.0,0.6878036260604858,0.6878036260604858,0.0
76957c,C_second.txt,1,1,0.0,,,
24163e,E_second.txt,2,2,0.0,0.7183220386505127,0.7183220386505127,0.0
24163e,N_second.txt,3,3,0.0,0.4538343846797943,0.4538343846797943,0.0
24163e,C_second.txt,3,3,0.0,0.44377943873405457,0.44377943873405457,0.0
17660e,E_second.txt,3,3,0.0,0.7587273716926575,0.7587273716926575,0.0
17660e,N_second.txt,3,1,0.6666666666666667,0.9389494061470032,0.0,0.9389494061470032
17660e,C_second.txt,2,2,0.0,0.6779464483261108,0.6779464483261108,0.0
45306n,E_second.txt,3,3,0.0,0.46059441566467285,0.46059441566467285,0.0
45306n,N_second.txt,2,2,0.0,0.48410171270370483,0.48410171270370483,0.0
45306n,C_second.txt,2,2,0.0,0.5222738981246948,0.5222738981246948,0.0
24126n,E_second.txt,2,2,0.0,0.8596563339233398,0.8596563339233398,0.0
24126n,N_second.txt,2,2,0.0,0.6847611665725708,0.6847611665725708,0.0
24126n,C_second.txt,0,0,0.0,,,
7856c,E_second.txt,1,1,0.0,,,
7856c,N_second.txt,2,2,0.0,0.6982065439224243,0.6982065439224243,0.0
7856c,C_second.txt,2,2,0.0,0.6626954078674316,0.6626954078674316,0.0
75259c,E_second.txt,1,1,0.0,,,
75259c,N_second.txt,2,2,0.0,0.8598240613937378,0.8598240613937378,0.0
75259c,C_second.txt,2,2,0.0,0.6939742565155029,0.6939742565155029,0.0
77025c,E_second.txt,0,0,0.0,,,
77025c,N_second.txt,2,2,0.0,0.4968864917755127,0.4968864917755127,0.0
77025c,C_second.txt,3,3,0.0,0.6805877089500427,0.6805877089500427,0.0
46576e,E_second.txt,2,2,0.0,0.8042246103286743,0.8042246103286743,0.0
46576e,N_second.txt,3,3,0.0,0.2604456841945648,0.2604456841945648,0.0
46576e,C_second.txt,3,3,0.0,0.6993944048881531,0.6993944048881531,0.0
25437n,E_second.txt,0,0,0.0,,,
25437n,N_second.txt,3,3,0.0,0.613441526889801,0.613441526889801,0.0
25437n,C_second.txt,2,2,0.0,0.8023991584777832,0.8023991584777832,0.0
77299n,E_second.txt,1,1,0.0,,,
77299n,N_second.txt,3,3,0.0,0.5537760853767395,0.5537760853767395,0.0
77299n,C_second.txt,2,2,0.0,0.6715697646141052,0.6715697646141052,0.0
9393n,E_second.txt,0,0,0.0,,,
9393n,N_second.txt,4,4,0.0,0.6258885264396667,0.6258885264396667,0.0
9393n,C_second.txt,3,3,0.0,0.6207077503204346,0.6207077503204346,0.0
50484c,E_second.txt,0,0,0.0,,,
50484c,N_second.txt,3,3,0.0,0.4998808205127716,0.4998808205127716,0.0
50484c,C_second.txt,2,2,0.0,0.6651284694671631,0.6651284694671631,0.0
138530e,E_second.txt,2,2,0.0,0.6773190498352051,0.6773190498352051,0.0
138530e,N_second.txt,3,3,0.0,0.5815073847770691,0.5815073847770691,0.0
138530e,C_second.txt,2,2,0.0,0.6671390533447266,0.6671390533447266,0.0
98621n,E_second.txt,0,0,0.0,,,
98621n,N_second.txt,2,2,0.0,0.49675703048706055,0.49675703048706055,0.0
98621n,C_second.txt,3,3,0.0,0.4684664011001587,0.4684664011001587,0.0
11303n,E_second.txt,1,1,0.0,,,
11303n,N_second.txt,2,2,0.0,0.8037753105163574,0.8037753105163574,0.0
11303n,C_second.txt,3,3,0.0,0.8002579212188721,0.8002579212188721,0.0
82415n,E_second.txt,1,1,0.0,,,
82415n,N_second.txt,2,2,0.0,0.8595091104507446,0.8595091104507446,0.0
82415n,C_second.txt,2,2,0.0,0.5500762462615967,0.5500762462615967,0.0
66185c,E_second.txt,2,2,0.0,0.6962624788284302,0.6962624788284302,0.0
66185c,N_second.txt,2,2,0.0,0.8483418226242065,0.8483418226242065,0.0
66185c,C_second.txt,2,2,0.0,0.7260894775390625,0.7260894775390625,0.0
105769c,E_second.txt,0,0,0.0,,,
105769c,N_second.txt,2,2,0.0,0.4458632469177246,0.4458632469177246,0.0
105769c,C_second.txt,1,1,0.0,,,
19668c,E_second.txt,0,0,0.0,,,
19668c,N_second.txt,3,3,0.0,0.4600940942764282,0.4600940942764282,0.0
19668c,C_second.txt,1,1,0.0,,,
18189e,E_second.txt,2,2,0.0,0.5318576097488403,0.5318576097488403,0.0
18189e,N_second.txt,3,3,0.0,0.4627663195133209,0.4627663195133209,0.0
18189e,C_second.txt,2,2,0.0,0.8228895664215088,0.8228895664215088,0.0
142643c,E_second.txt,0,0,0.0,,,
142643c,N_second.txt,2,2,0.0,0.6254897117614746,0.6254897117614746,0.0
142643c,C_second.txt,2,2,0.0,0.5056114196777344,0.5056114196777344,0.0
