folder,file,original_count,retained_count,reduction_rate,mean_sim_original,mean_sim_filtered,similarity_drop
109876n,N_second.txt,3,3,0.0,0.5426367521286011,0.5426367521286011,0.0
109876n,C_second.txt,3,3,0.0,0.4663310945034027,0.4663310945034027,0.0
83722e,E_second.txt,2,2,0.0,0.8067572116851807,0.8067572116851807,0.0
83722e,N_second.txt,3,3,0.0,0.4643874168395996,0.4643874168395996,0.0
83722e,C_second.txt,2,2,0.0,0.6178199052810669,0.6178199052810669,0.0
20181n,E_second.txt,3,3,0.0,0.6861732602119446,0.6861732602119446,0.0
20181n,N_second.txt,3,3,0.0,0.6082424521446228,0.6082424521446228,0.0
20181n,C_second.txt,3,3,0.0,0.7016372680664062,0.7016372680664062,0.0
23280n,E_second.txt,3,3,0.0,0.7431466579437256,0.7431466579437256,0.0
23280n,N_second.txt,3,2,0.33333333333333337,0.6456433534622192,0.4976074695587158,0.14803588390350342
23280n,C_second.txt,3,3,0.0,0.7364446520805359,0.7364446520805359,0.0
140782c,E_second.txt,2,2,0.0,0.7679861187934875,0.7679861187934875,0.0
140782c,N_second.txt,3,3,0.0,0.7513578534126282,0.7513578534126282,0.0
140782c,C_second.txt,3,3,0.0,0.6384544968605042,0.6384544968605042,0.0
88646c,E_second.txt,3,3,0.0,0.7787978053092957,0.7787978053092957,0.0
