folder,file,original_count,retained_count,reduction_rate,mean_sim_original,mean_sim_filtered,similarity_drop
83722e,C_second.txt,6,6,0.0,0.5332080721855164,0.5332080721855164,0.0
20181n,E_second.txt,13,13,0.0,0.5849778056144714,0.5849778056144714,0.0
20181n,N_second.txt,8,8,0.0,0.7326507568359375,0.7326507568359375,0.0
20181n,C_second.txt,10,9,0.09999999999999998,0.7081276774406433,0.7123135328292847,-0.004185855388641357
23280n,E_second.txt,3,3,0.0,0.8036873936653137,0.8036873936653137,0.0
23280n,N_second.txt,6,6,0.0,0.5617802143096924,0.5617802143096924,0.0
23280n,C_second.txt,3,3,0.0,0.5759599208831787,0.5759599208831787,0.0
140782c,E_second.txt,5,5,0.0,0.6372824907302856,0.6372824907302856,0.0
140782c,N_second.txt,5,5,0.0,0.45970839262008667,0.45970839262008667,0.0
140782c,C_second.txt,7,6,0.1428571428571429,0.7319811582565308,0.7289773225784302,0.003003835678100586
88646c,E_second.txt,4,4,0.0,0.6498604416847229,0.6498604416847229,0.0
88646c,N_second.txt,6,6,0.0,0.5888888835906982,0.5888888835906982,0.0
88646c,C_second.txt,5,5,0.0,0.4722530245780945,0.4722530245780945,0.0
24385e,E_second.txt,8,8,0.0,0.6964641809463501,0.6964641809463501,0.0
24385e,N_second.txt,5,5,0.0,0.7095619440078735,0.7095619440078735,0.0
24385e,C_second.txt,3,3,0.0,0.6474835872650146,0.6474835872650146,0.0
22587e,E_second.txt,7,7,0.0,0.5877780318260193,0.5877780318260193,0.0
22587e,N_second.txt,5,5,0.0,0.6079890131950378,0.6079890131950378,0.0
22587e,C_second.txt,8,8,0.0,0.6141403913497925,0.6141403913497925,0.0
42860n,E_second.txt,5,4,0.19999999999999996,0.5124386548995972,0.47667285799980164,0.03576579689979553
42860n,N_second.txt,4,4,0.0,0.3982270658016205,0.3982270658016205,0.0
42860n,C_second.txt,5,5,0.0,0.49023962020874023,0.49023962020874023,0.0
122645n,E_second.txt,3,3,0.0,0.6666876673698425,0.6666876673698425,0.0
122645n,N_second.txt,5,4,0.19999999999999996,0.6070146560668945,0.5719428658485413,0.03507179021835327
122645n,C_second.txt,7,7,0.0,0.5639683604240417,0.5639683604240417,0.0
52854n,E_second.txt,3,3,0.0,0.7476919293403625,0.7476919293403625,0.0
52854n,N_second.txt,5,5,0.0,0.6158002614974976,0.6158002614974976,0.0
52854n,C_second.txt,5,4,0.19999999999999996,0.739655613899231,0.724953830242157,0.014701783657073975
18428n,E_second.txt,4,3,0.25,0.8129816055297852,0.7544214129447937,0.058560192584991455
18428n,N_second.txt,5,5,0.0,0.6529616117477417,0.6529616117477417,0.0
18428n,C_second.txt,7,7,0.0,0.6214826703071594,0.6214826703071594,0.0
43440n,E_second.txt,6,6,0.0,0.6723690032958984,0.6723690032958984,0.0
43440n,N_second.txt,7,7,0.0,0.4708385467529297,0.4708385467529297,0.0
43440n,C_second.txt,8,8,0.0,0.5245124101638794,0.5245124101638794,0.0
98844n,E_second.txt,4,3,0.25,0.864654541015625,0.8648801445960999,-0.00022560358047485352
98844n,N_second.txt,5,5,0.0,0.47710365056991577,0.47710365056991577,0.0
98844n,C_second.txt,3,3,0.0,0.7152836918830872,0.7152836918830872,0.0
31113e,E_second.txt,10,10,0.0,0.7029936909675598,0.7029936909675598,0.0
31113e,N_second.txt,5,5,0.0,0.619078516960144,0.619078516960144,0.0
31113e,C_second.txt,7,7,0.0,0.7546504735946655,0.7546504735946655,0.0
100768n,E_second.txt,4,4,0.0,0.70330411195755,0.70330411195755,0.0
100768n,N_second.txt,7,7,0.0,0.5668898224830627,0.5668898224830627,0.0
100768n,C_second.txt,5,5,0.0,0.40214401483535767,0.40214401483535767,0.0
33822e,E_second.txt,8,8,0.0,0.5938988924026489,0.5938988924026489,0.0
33822e,N_second.txt,7,7,0.0,0.563569188117981,0.563569188117981,0.0
33822e,C_second.txt,11,11,0.0,0.42815306782722473,0.42815306782722473,0.0
106390n,E_second.txt,5,5,0.0,0.8045738339424133,0.8045738339424133,0.0
106390n,N_second.txt,5,4,0.19999999999999996,0.7394552230834961,0.6950799822807312,0.04437524080276489
106390n,C_second.txt,6,5,0.16666666666666663,0.7847481369972229,0.7499330639839172,0.034815073013305664
122928e,E_second.txt,5,3,0.4,0.8432422876358032,0.8230778574943542,0.020164430141448975
122928e,N_second.txt,7,7,0.0,0.48598724603652954,0.48598724603652954,0.0
122928e,C_second.txt,3,3,0.0,0.5627656579017639,0.5627656579017639,0.0
78105e,E_second.txt,3,3,0.0,0.5654155611991882,0.5654155611991882,0.0
78105e,N_second.txt,4,4,0.0,0.6098186373710632,0.6098186373710632,0.0
78105e,C_second.txt,4,4,0.0,0.5843502283096313,0.5843502283096313,0.0
120896n,E_second.txt,9,7,0.2222222222222222,0.7231931686401367,0.6898996233940125,0.03329354524612427
120896n,N_second.txt,4,4,0.0,0.6386014819145203,0.6386014819145203,0.0
120896n,C_second.txt,5,4,0.19999999999999996,0.7335586547851562,0.7184547781944275,0.01510387659072876
91601n,E_second.txt,3,2,0.33333333333333337,0.8838000297546387,0.8613293170928955,0.022470712661743164
91601n,N_second.txt,4,4,0.0,0.47150054574012756,0.47150054574012756,0.0
91601n,C_second.txt,6,6,0.0,0.6440199613571167,0.6440199613571167,0.0
88188e,E_second.txt,7,6,0.1428571428571429,0.7504752278327942,0.7434603571891785,0.007014870643615723
88188e,N_second.txt,5,5,0.0,0.640102744102478,0.640102744102478,0.0
88188e,C_second.txt,5,5,0.0,0.6701968312263489,0.6701968312263489,0.0
1735n,E_second.txt,5,5,0.0,0.49004095792770386,0.49004095792770386,0.0
1735n,N_second.txt,6,6,0.0,0.5058067440986633,0.5058067440986633,0.0
1735n,C_second.txt,5,5,0.0,0.6187235116958618,0.6187235116958618,0.0
8487n,E_second.txt,4,4,0.0,0.4845793545246124,0.4845793545246124,0.0
8487n,N_second.txt,2,2,0.0,0.787206768989563,0.787206768989563,0.0
8487n,C_second.txt,5,5,0.0,0.7796019315719604,0.7796019315719604,0.0
70590c,E_second.txt,5,5,0.0,0.6484523415565491,0.6484523415565491,0.0
70590c,N_second.txt,5,5,0.0,0.5732070207595825,0.5732070207595825,0.0
70590c,C_second.txt,8,8,0.0,0.594916045665741,0.594916045665741,0.0
136752e,E_second.txt,6,6,0.0,0.5697731375694275,0.5697731375694275,0.0
136752e,N_second.txt,5,5,0.0,0.4980454444885254,0.4980454444885254,0.0
136752e,C_second.txt,5,5,0.0,0.6216083765029907,0.6216083765029907,0.0
23751c,E_second.txt,4,2,0.5,0.8522751927375793,0.838207483291626,0.01406770944595337
23751c,N_second.txt,7,6,0.1428571428571429,0.5418025851249695,0.5216635465621948,0.020139038562774658
23751c,C_second.txt,10,10,0.0,0.47089463472366333,0.47089463472366333,0.0
117089n,E_second.txt,8,8,0.0,0.7271059155464172,0.7271059155464172,0.0
117089n,N_second.txt,8,8,0.0,0.40048927068710327,0.40048927068710327,0.0
117089n,C_second.txt,6,6,0.0,0.2804108262062073,0.2804108262062073,0.0
113644n,E_second.txt,5,5,0.0,0.5815413594245911,0.5815413594245911,0.0
113644n,N_second.txt,5,5,0.0,0.46893852949142456,0.46893852949142456,0.0
113644n,C_second.txt,4,4,0.0,0.5486648082733154,0.5486648082733154,0.0
141293e,E_second.txt,4,4,0.0,0.6828646659851074,0.6828646659851074,0.0
141293e,N_second.txt,6,6,0.0,0.3290988802909851,0.3290988802909851,0.0
141293e,C_second.txt,4,4,0.0,0.39584723114967346,0.39584723114967346,0.0
77893n,E_second.txt,3,3,0.0,0.6473107933998108,0.6473107933998108,0.0
77893n,N_second.txt,9,9,0.0,0.4922744035720825,0.4922744035720825,0.0
77893n,C_second.txt,8,8,0.0,0.7177571058273315,0.7177571058273315,0.0
12815n,E_second.txt,7,6,0.1428571428571429,0.7530293464660645,0.7461754083633423,0.006853938102722168
12815n,N_second.txt,12,12,0.0,0.4094952642917633,0.4094952642917633,0.0
12815n,C_second.txt,8,8,0.0,0.6035065054893494,0.6035065054893494,0.0
67610c,E_second.txt,7,7,0.0,0.28681284189224243,0.28681284189224243,0.0
67610c,N_second.txt,5,5,0.0,0.46499234437942505,0.46499234437942505,0.0
67610c,C_second.txt,3,3,0.0,0.43904781341552734,0.43904781341552734,0.0
111338c,E_second.txt,4,4,0.0,0.500533401966095,0.500533401966095,0.0
111338c,N_second.txt,3,3,0.0,0.8131163120269775,0.8131163120269775,0.0
111338c,C_second.txt,3,3,0.0,0.6963634490966797,0.6963634490966797,0.0
96956c,E_second.txt,5,5,0.0,0.7468570470809937,0.7468570470809937,0.0
96956c,N_second.txt,5,5,0.0,0.640277087688446,0.640277087688446,0.0
96956c,C_second.txt,5,5,0.0,0.7627688646316528,0.7627688646316528,0.0
13964e,E_second.txt,5,5,0.0,0.7480012774467468,0.7480012774467468,0.0
13964e,N_second.txt,5,5,0.0,0.27956756949424744,0.27956756949424744,0.0
13964e,C_second.txt,5,5,0.0,0.810102641582489,0.810102641582489,0.0
99708e,E_second.txt,5,5,0.0,0.8045276403427124,0.8045276403427124,0.0
99708e,N_second.txt,8,8,0.0,0.3456673324108124,0.3456673324108124,0.0
99708e,C_second.txt,4,4,0.0,0.5906919836997986,0.5906919836997986,0.0
136097n,E_second.txt,6,5,0.16666666666666663,0.738857090473175,0.7106587290763855,0.02819836139678955
136097n,N_second.txt,5,5,0.0,0.5062230229377747,0.5062230229377747,0.0
136097n,C_second.txt,10,10,0.0,0.635856032371521,0.635856032371521,0.0
80808n,E_second.txt,5,5,0.0,0.31408828496932983,0.31408828496932983,0.0
80808n,N_second.txt,6,6,0.0,0.6239282488822937,0.6239282488822937,0.0
80808n,C_second.txt,3,3,0.0,0.4393043518066406,0.4393043518066406,0.0
73840n,E_second.txt,5,5,0.0,0.5664919018745422,0.5664919018745422,0.0
73840n,N_second.txt,6,6,0.0,0.49621671438217163,0.49621671438217163,0.0
73840n,C_second.txt,8,8,0.0,0.5164923071861267,0.5164923071861267,0.0
46059c,E_second.txt,2,2,0.0,0.882605791091919,0.882605791091919,0.0
46059c,N_second.txt,5,3,0.4,0.851645290851593,0.8318290114402771,0.019816279411315918
46059c,C_second.txt,4,4,0.0,0.8223478198051453,0.8223478198051453,0.0
145495c,E_second.txt,4,4,0.0,0.5818658471107483,0.5818658471107483,0.0
145495c,N_second.txt,5,5,0.0,0.6337096095085144,0.6337096095085144,0.0
145495c,C_second.txt,6,6,0.0,0.5163158774375916,0.5163158774375916,0.0
38527n,E_second.txt,6,6,0.0,0.6362415552139282,0.6362415552139282,0.0
38527n,N_second.txt,4,4,0.0,0.5334903597831726,0.5334903597831726,0.0
38527n,C_second.txt,3,3,0.0,0.6697576642036438,0.6697576642036438,0.0
21834e,E_second.txt,7,7,0.0,0.8018372058868408,0.8018372058868408,0.0
21834e,N_second.txt,5,5,0.0,0.49941906332969666,0.49941906332969666,0.0
21834e,C_second.txt,5,1,0.8,0.9206260442733765,0.0,0.9206260442733765
45774c,E_second.txt,7,6,0.1428571428571429,0.6238157153129578,0.6159867644309998,0.007828950881958008
45774c,N_second.txt,6,3,0.5,0.7747522592544556,0.6393391489982605,0.13541311025619507
45774c,C_second.txt,5,3,0.4,0.6874931454658508,0.5336383581161499,0.15385478734970093
73191n,E_second.txt,3,3,0.0,0.6711275577545166,0.6711275577545166,0.0
73191n,N_second.txt,4,4,0.0,0.6931016445159912,0.6931016445159912,0.0
73191n,C_second.txt,4,4,0.0,0.6254253387451172,0.6254253387451172,0.0
47260n,E_second.txt,4,4,0.0,0.41766440868377686,0.41766440868377686,0.0
47260n,N_second.txt,4,4,0.0,0.6940783858299255,0.6940783858299255,0.0
47260n,C_second.txt,3,3,0.0,0.522002100944519,0.522002100944519,0.0
23414c,E_second.txt,7,7,0.0,0.44727978110313416,0.44727978110313416,0.0
23414c,N_second.txt,10,10,0.0,0.39937132596969604,0.39937132596969604,0.0
23414c,C_second.txt,5,5,0.0,0.6064042448997498,0.6064042448997498,0.0
17576n,E_second.txt,5,5,0.0,0.467204749584198,0.467204749584198,0.0
17576n,N_second.txt,5,4,0.19999999999999996,0.6637495160102844,0.6134036779403687,0.05034583806991577
17576n,C_second.txt,4,4,0.0,0.4546734392642975,0.4546734392642975,0.0
49396e,E_second.txt,5,5,0.0,0.6863806843757629,0.6863806843757629,0.0
49396e,N_second.txt,4,4,0.0,0.803429126739502,0.803429126739502,0.0
49396e,C_second.txt,5,5,0.0,0.5451815128326416,0.5451815128326416,0.0
19768c,E_second.txt,3,3,0.0,0.717578113079071,0.717578113079071,0.0
19768c,N_second.txt,8,8,0.0,0.5790258646011353,0.5790258646011353,0.0
19768c,C_second.txt,8,8,0.0,0.34163305163383484,0.34163305163383484,0.0
36811c,E_second.txt,5,5,0.0,0.4423552453517914,0.4423552453517914,0.0
36811c,N_second.txt,4,4,0.0,0.5690134167671204,0.5690134167671204,0.0
36811c,C_second.txt,5,5,0.0,0.4949131906032562,0.4949131906032562,0.0
118403n,E_second.txt,10,10,0.0,0.6777337789535522,0.6777337789535522,0.0
118403n,N_second.txt,5,5,0.0,0.5607709884643555,0.5607709884643555,0.0
118403n,C_second.txt,10,10,0.0,0.5922397375106812,0.5922397375106812,0.0
23583e,E_second.txt,4,4,0.0,0.6464987397193909,0.6464987397193909,0.0
23583e,N_second.txt,4,4,0.0,0.4326978623867035,0.4326978623867035,0.0
23583e,C_second.txt,6,6,0.0,0.5635201930999756,0.5635201930999756,0.0
36715e,E_second.txt,4,4,0.0,0.7497552037239075,0.7497552037239075,0.0
36715e,N_second.txt,4,4,0.0,0.7092491984367371,0.7092491984367371,0.0
36715e,C_second.txt,4,4,0.0,0.7940528988838196,0.7940528988838196,0.0
16996e,E_second.txt,3,3,0.0,0.7524440884590149,0.7524440884590149,0.0
16996e,N_second.txt,5,5,0.0,0.5738545656204224,0.5738545656204224,0.0
16996e,C_second.txt,4,1,0.75,0.923983633518219,0.0,0.923983633518219
90548e,E_second.txt,4,3,0.25,0.8047071099281311,0.7633402347564697,0.04136687517166138
90548e,N_second.txt,3,3,0.0,0.33711758255958557,0.33711758255958557,0.0
90548e,C_second.txt,8,8,0.0,0.5226922631263733,0.5226922631263733,0.0
59934n,E_second.txt,5,5,0.0,0.7207794189453125,0.7207794189453125,0.0
59934n,N_second.txt,5,5,0.0,0.5173381567001343,0.5173381567001343,0.0
59934n,C_second.txt,6,6,0.0,0.5528127551078796,0.5528127551078796,0.0
82510c,E_second.txt,5,5,0.0,0.611117959022522,0.611117959022522,0.0
82510c,N_second.txt,4,4,0.0,0.5637035965919495,0.5637035965919495,0.0
82510c,C_second.txt,4,4,0.0,0.590188205242157,0.590188205242157,0.0
28306c,E_second.txt,8,6,0.25,0.7910208106040955,0.798153281211853,-0.007132470607757568
28306c,N_second.txt,5,5,0.0,0.46547389030456543,0.46547389030456543,0.0
28306c,C_second.txt,9,8,0.11111111111111116,0.5875174403190613,0.5665210485458374,0.020996391773223877
5087e,E_second.txt,8,8,0.0,0.6011167168617249,0.6011167168617249,0.0
5087e,N_second.txt,8,8,0.0,0.3819151222705841,0.3819151222705841,0.0
5087e,C_second.txt,3,3,0.0,0.5860756635665894,0.5860756635665894,0.0
143789n,E_second.txt,7,6,0.1428571428571429,0.5515364408493042,0.5458439588546753,0.005692481994628906
143789n,N_second.txt,2,2,0.0,0.7884135246276855,0.7884135246276855,0.0
143789n,C_second.txt,4,4,0.0,0.7214372158050537,0.7214372158050537,0.0
130869n,E_second.txt,4,4,0.0,0.6480802893638611,0.6480802893638611,0.0
130869n,N_second.txt,4,3,0.25,0.7088636755943298,0.7057217955589294,0.0031418800354003906
130869n,C_second.txt,4,3,0.25,0.5785374045372009,0.5473155975341797,0.03122180700302124
133597n,E_second.txt,6,6,0.0,0.5772994756698608,0.5772994756698608,0.0
133597n,N_second.txt,4,4,0.0,0.7510378956794739,0.7510378956794739,0.0
133597n,C_second.txt,6,6,0.0,0.6945582032203674,0.6945582032203674,0.0
105561e,E_second.txt,3,3,0.0,0.5293079018592834,0.5293079018592834,0.0
105561e,N_second.txt,5,5,0.0,0.5774438977241516,0.5774438977241516,0.0
105561e,C_second.txt,4,4,0.0,0.5968196988105774,0.5968196988105774,0.0
69975n,E_second.txt,5,5,0.0,0.568840503692627,0.568840503692627,0.0
69975n,N_second.txt,5,5,0.0,0.4570326805114746,0.4570326805114746,0.0
69975n,C_second.txt,4,4,0.0,0.7204506993293762,0.7204506993293762,0.0
56743e,E_second.txt,13,13,0.0,0.6736100316047668,0.6736100316047668,0.0
56743e,N_second.txt,6,4,0.33333333333333337,0.7001312375068665,0.7091386914253235,-0.009007453918457031
56743e,C_second.txt,3,3,0.0,0.8507676124572754,0.8507676124572754,0.0
61818n,E_second.txt,5,3,0.4,0.7572275996208191,0.7230462431907654,0.03418135643005371
61818n,N_second.txt,4,2,0.5,0.8740148544311523,0.7811164855957031,0.09289836883544922
61818n,C_second.txt,5,4,0.19999999999999996,0.7164928317070007,0.6846864819526672,0.031806349754333496
129081e,E_second.txt,10,10,0.0,0.47495779395103455,0.47495779395103455,0.0
129081e,N_second.txt,8,8,0.0,0.5509528517723083,0.5509528517723083,0.0
129081e,C_second.txt,4,4,0.0,0.616618275642395,0.616618275642395,0.0
111243n,E_second.txt,4,2,0.5,0.8171822428703308,0.7414566278457642,0.07572561502456665
111243n,N_second.txt,6,4,0.33333333333333337,0.6742686629295349,0.5834383368492126,0.09083032608032227
111243n,C_second.txt,3,2,0.33333333333333337,0.7423613667488098,0.6722298860549927,0.07013148069381714
94674c,E_second.txt,5,5,0.0,0.6692503094673157,0.6692503094673157,0.0
94674c,N_second.txt,6,6,0.0,0.5242308974266052,0.5242308974266052,0.0
94674c,C_second.txt,5,4,0.19999999999999996,0.7803839445114136,0.7671148180961609,0.013269126415252686
111338e,E_second.txt,4,4,0.0,0.5957905054092407,0.5957905054092407,0.0
111338e,N_second.txt,6,4,0.33333333333333337,0.8044789433479309,0.7654549479484558,0.0390239953994751
111338e,C_second.txt,4,4,0.0,0.7730734944343567,0.7730734944343567,0.0
5193n,E_second.txt,4,3,0.25,0.769477367401123,0.7612213492393494,0.008256018161773682
5193n,N_second.txt,5,5,0.0,0.502864420413971,0.502864420413971,0.0
5193n,C_second.txt,3,3,0.0,0.4387987554073334,0.4387987554073334,0.0
23642n,E_second.txt,4,4,0.0,0.5479276776313782,0.5479276776313782,0.0
23642n,N_second.txt,4,4,0.0,0.6374301910400391,0.6374301910400391,0.0
23642n,C_second.txt,4,1,0.75,0.9438460469245911,0.0,0.9438460469245911
65650e,E_second.txt,4,4,0.0,0.6656326651573181,0.6656326651573181,0.0
65650e,N_second.txt,7,7,0.0,0.655036449432373,0.655036449432373,0.0
65650e,C_second.txt,5,4,0.19999999999999996,0.7099418640136719,0.6596646308898926,0.0502772331237793
19803e,E_second.txt,7,7,0.0,0.6158429384231567,0.6158429384231567,0.0
19803e,N_second.txt,8,8,0.0,0.4048778712749481,0.4048778712749481,0.0
19803e,C_second.txt,5,5,0.0,0.5063636302947998,0.5063636302947998,0.0
47798n,E_second.txt,3,3,0.0,0.462453693151474,0.462453693151474,0.0
47798n,N_second.txt,5,5,0.0,0.579393208026886,0.579393208026886,0.0
47798n,C_second.txt,5,5,0.0,0.481985479593277,0.481985479593277,0.0
134103n,E_second.txt,5,5,0.0,0.7213999629020691,0.7213999629020691,0.0
134103n,N_second.txt,7,7,0.0,0.3504966199398041,0.3504966199398041,0.0
134103n,C_second.txt,5,5,0.0,0.6496236324310303,0.6496236324310303,0.0
55888c,E_second.txt,7,6,0.1428571428571429,0.6346721649169922,0.6243388652801514,0.01033329963684082
55888c,N_second.txt,5,5,0.0,0.6108039617538452,0.6108039617538452,0.0
55888c,C_second.txt,5,5,0.0,0.6972894668579102,0.6972894668579102,0.0
84055n,E_second.txt,5,5,0.0,0.6178196668624878,0.6178196668624878,0.0
84055n,N_second.txt,5,5,0.0,0.5670284032821655,0.5670284032821655,0.0
84055n,C_second.txt,7,7,0.0,0.4874677062034607,0.4874677062034607,0.0
48222n,E_second.txt,6,6,0.0,0.6031766533851624,0.6031766533851624,0.0
48222n,N_second.txt,6,6,0.0,0.5878616571426392,0.5878616571426392,0.0
48222n,C_second.txt,5,5,0.0,0.6905849575996399,0.6905849575996399,0.0
138285n,E_second.txt,5,5,0.0,0.7068092226982117,0.7068092226982117,0.0
138285n,N_second.txt,6,6,0.0,0.7059004902839661,0.7059004902839661,0.0
138285n,C_second.txt,5,5,0.0,0.7792177200317383,0.7792177200317383,0.0
32889n,E_second.txt,9,9,0.0,0.5345883965492249,0.5345883965492249,0.0
32889n,N_second.txt,5,5,0.0,0.7452605962753296,0.7452605962753296,0.0
32889n,C_second.txt,4,4,0.0,0.7290697693824768,0.7290697693824768,0.0
126486n,E_second.txt,9,9,0.0,0.6732016801834106,0.6732016801834106,0.0
126486n,N_second.txt,3,3,0.0,0.6188106536865234,0.6188106536865234,0.0
126486n,C_second.txt,5,5,0.0,0.7116080522537231,0.7116080522537231,0.0
111680e,E_second.txt,6,6,0.0,0.5340750217437744,0.5340750217437744,0.0
111680e,N_second.txt,7,7,0.0,0.6171177625656128,0.6171177625656128,0.0
111680e,C_second.txt,6,6,0.0,0.4701803922653198,0.4701803922653198,0.0
82700c,E_second.txt,1,1,0.0,,,
82700c,N_second.txt,5,4,0.19999999999999996,0.5842868089675903,0.5479122996330261,0.03637450933456421
82700c,C_second.txt,6,6,0.0,0.6163501739501953,0.6163501739501953,0.0
113039e,E_second.txt,7,7,0.0,0.4295782446861267,0.4295782446861267,0.0
113039e,N_second.txt,4,4,0.0,0.6129138469696045,0.6129138469696045,0.0
113039e,C_second.txt,5,5,0.0,0.4496552348136902,0.4496552348136902,0.0
82510e,E_second.txt,4,4,0.0,0.5193675756454468,0.5193675756454468,0.0
82510e,N_second.txt,5,5,0.0,0.5179179310798645,0.5179179310798645,0.0
82510e,C_second.txt,5,5,0.0,0.4178972840309143,0.4178972840309143,0.0
123038e,E_second.txt,6,6,0.0,0.32557767629623413,0.32557767629623413,0.0
123038e,N_second.txt,6,6,0.0,0.3853379487991333,0.3853379487991333,0.0
123038e,C_second.txt,4,4,0.0,0.38760510087013245,0.38760510087013245,0.0
58954c,E_second.txt,5,5,0.0,0.47445935010910034,0.47445935010910034,0.0
58954c,N_second.txt,5,5,0.0,0.5621123313903809,0.5621123313903809,0.0
58954c,C_second.txt,5,5,0.0,0.5769826173782349,0.5769826173782349,0.0
135247c,E_second.txt,4,3,0.25,0.6255300045013428,0.5275545716285706,0.09797543287277222
135247c,N_second.txt,5,5,0.0,0.5169929265975952,0.5169929265975952,0.0
135247c,C_second.txt,4,4,0.0,0.7294334769248962,0.7294334769248962,0.0
113967e,E_second.txt,3,3,0.0,0.6861803531646729,0.6861803531646729,0.0
113967e,N_second.txt,5,5,0.0,0.6677480936050415,0.6677480936050415,0.0
113967e,C_second.txt,5,5,0.0,0.5725722312927246,0.5725722312927246,0.0
115821n,E_second.txt,7,7,0.0,0.4493729770183563,0.4493729770183563,0.0
115821n,N_second.txt,5,5,0.0,0.47670993208885193,0.47670993208885193,0.0
115821n,C_second.txt,10,10,0.0,0.5541488528251648,0.5541488528251648,0.0
137319n,E_second.txt,9,9,0.0,0.570793092250824,0.570793092250824,0.0
137319n,N_second.txt,2,2,0.0,0.5521587133407593,0.5521587133407593,0.0
137319n,C_second.txt,5,5,0.0,0.48107367753982544,0.48107367753982544,0.0
91797c,E_second.txt,5,5,0.0,0.6653119325637817,0.6653119325637817,0.0
91797c,N_second.txt,5,5,0.0,0.6831944584846497,0.6831944584846497,0.0
91797c,C_second.txt,3,3,0.0,0.6836265921592712,0.6836265921592712,0.0
10547c,E_second.txt,3,3,0.0,0.4195559322834015,0.4195559322834015,0.0
10547c,N_second.txt,3,2,0.33333333333333337,0.6359179615974426,0.49927425384521484,0.13664370775222778
10547c,C_second.txt,9,6,0.33333333333333337,0.6374909281730652,0.5442646741867065,0.09322625398635864
45605n,E_second.txt,4,4,0.0,0.8359974026679993,0.8359974026679993,0.0
45605n,N_second.txt,5,5,0.0,0.8015068173408508,0.8015068173408508,0.0
45605n,C_second.txt,6,6,0.0,0.6453354954719543,0.6453354954719543,0.0
14459n,E_second.txt,8,7,0.125,0.8190137147903442,0.8086945414543152,0.010319173336029053
14459n,N_second.txt,9,9,0.0,0.6581231951713562,0.6581231951713562,0.0
14459n,C_second.txt,4,4,0.0,0.49857068061828613,0.49857068061828613,0.0
15771c,E_second.txt,4,4,0.0,0.7336397171020508,0.7336397171020508,0.0
15771c,N_second.txt,6,6,0.0,0.5846268534660339,0.5846268534660339,0.0
15771c,C_second.txt,4,3,0.25,0.7657892107963562,0.7094612121582031,0.056327998638153076
116059n,E_second.txt,8,8,0.0,0.5032843351364136,0.5032843351364136,0.0
116059n,N_second.txt,7,7,0.0,0.6147580742835999,0.6147580742835999,0.0
116059n,C_second.txt,7,7,0.0,0.4993155300617218,0.4993155300617218,0.0
105196n,E_second.txt,10,6,0.4,0.793073296546936,0.7950953245162964,-0.0020220279693603516
105196n,N_second.txt,8,8,0.0,0.3373882472515106,0.3373882472515106,0.0
105196n,C_second.txt,6,6,0.0,0.5052745938301086,0.5052745938301086,0.0
26143n,E_second.txt,4,4,0.0,0.5829811096191406,0.5829811096191406,0.0
26143n,N_second.txt,4,4,0.0,0.7827054858207703,0.7827054858207703,0.0
26143n,C_second.txt,5,5,0.0,0.7043784856796265,0.7043784856796265,0.0
134655c,E_second.txt,3,2,0.33333333333333337,0.7508013248443604,0.701819658279419,0.048981666564941406
134655c,N_second.txt,5,5,0.0,0.5502458810806274,0.5502458810806274,0.0
134655c,C_second.txt,6,6,0.0,0.5239394903182983,0.5239394903182983,0.0
30894c,E_second.txt,6,6,0.0,0.6982297301292419,0.6982297301292419,0.0
30894c,N_second.txt,5,5,0.0,0.5420675873756409,0.5420675873756409,0.0
30894c,C_second.txt,11,10,0.09090909090909094,0.37907978892326355,0.3789181113243103,0.00016167759895324707
66858n,E_second.txt,7,7,0.0,0.7053420543670654,0.7053420543670654,0.0
66858n,N_second.txt,5,5,0.0,0.7747400999069214,0.7747400999069214,0.0
66858n,C_second.txt,9,9,0.0,0.6534793376922607,0.6534793376922607,0.0
24103n,E_second.txt,6,4,0.33333333333333337,0.7281203866004944,0.6470908522605896,0.08102953433990479
24103n,N_second.txt,8,7,0.125,0.4969397187232971,0.494327187538147,0.0026125311851501465
24103n,C_second.txt,5,5,0.0,0.661816418170929,0.661816418170929,0.0
124037n,E_second.txt,5,1,0.8,0.9161669015884399,0.0,0.9161669015884399
124037n,N_second.txt,6,5,0.16666666666666663,0.7838578820228577,0.7503896951675415,0.03346818685531616
124037n,C_second.txt,4,4,0.0,0.6701391339302063,0.6701391339302063,0.0
123748n,E_second.txt,5,5,0.0,0.7283300161361694,0.7283300161361694,0.0
123748n,N_second.txt,7,6,0.1428571428571429,0.36632001399993896,0.399911493062973,-0.03359147906303406
123748n,C_second.txt,6,6,0.0,0.6852338314056396,0.6852338314056396,0.0
100792c,E_second.txt,10,10,0.0,0.6348422765731812,0.6348422765731812,0.0
100792c,N_second.txt,10,10,0.0,0.5380846858024597,0.5380846858024597,0.0
100792c,C_second.txt,5,5,0.0,0.6589701175689697,0.6589701175689697,0.0
53468n,E_second.txt,5,5,0.0,0.7138978838920593,0.7138978838920593,0.0
53468n,N_second.txt,5,5,0.0,0.6938511729240417,0.6938511729240417,0.0
53468n,C_second.txt,4,4,0.0,0.5619252920150757,0.5619252920150757,0.0
134514c,E_second.txt,3,3,0.0,0.37044501304626465,0.37044501304626465,0.0
134514c,N_second.txt,4,4,0.0,0.43258094787597656,0.43258094787597656,0.0
134514c,C_second.txt,3,3,0.0,0.8459193110466003,0.8459193110466003,0.0
